run_idx,step,action,new_item,score,inventory_size,ingredients,final_reward,domain
74,4,"('frame', 'acorn')","('[frame]-[acorn]', 25)",105,8,"[('thread', 0), ('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[frame]-[acorn]', 25)]",125,decorations
74,5,"('scissors', 'thread')","('[scissors]-[thread]', 20)",105,8,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[frame]-[acorn]', 25), ('[scissors]-[thread]', 20)]",125,decorations
74,6,"('pen', '[scissors]-[thread]')","('[pen]-[[scissors]-[thread]]', 40)",105,8,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[frame]-[acorn]', 25), ('[pen]-[[scissors]-[thread]]', 40)]",125,decorations
74,7,"('[frame]-[acorn]', '[pen]-[[scissors]-[thread]]')","('[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]', 95)",105,7,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]', 95)]",125,decorations
74,8,"('paint', '[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]')","('[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]', 125)",125,7,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]', 125)]",125,decorations
74,9,"('frame', '[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]')","('[frame]-[[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]]', 125)",125,7,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[frame]-[[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]]', 125)]",125,decorations
74,10,,,125,7,"[('rock', 0), ('[paint]-[[bark]-[[frame]-[[pen]-[buttons]]]]', 105), ('[frame]-[[paint]-[[[frame]-[acorn]]-[[pen]-[[scissors]-[thread]]]]]', 125)]",125,decorations
75,0,"('pen', 'buttons')","('[pen]-[buttons]', 20)",20,9,"[('thread', 0), ('sunflower', 0), ('leaf', 0), ('wood', 0), ('[pen]-[buttons]', 20)]",130,decorations
75,1,"('scissors', 'thread')","('[scissors]-[thread]', 20)",20,9,"[('sunflower', 0), ('leaf', 0), ('wood', 0), ('[pen]-[buttons]', 20), ('[scissors]-[thread]', 20)]",130,decorations
75,2,"('frame', 'wood')","('[frame]-[wood]', 25)",25,9,"[('sunflower', 0), ('leaf', 0), ('[pen]-[buttons]', 20), ('[scissors]-[thread]', 20), ('[frame]-[wood]', 25)]",130,decorations
75,3,"('[scissors]-[thread]', '[frame]-[wood]')","('[[scissors]-[thread]]-[[frame]-[wood]]', 75)",75,8,"[('sunflower', 0), ('leaf', 0), ('[pen]-[buttons]', 20), ('[[scissors]-[thread]]-[[frame]-[wood]]', 75)]",130,decorations
75,4,"('paint', '[[scissors]-[thread]]-[[frame]-[wood]]')","('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105)",105,8,"[('sunflower', 0), ('leaf', 0), ('[pen]-[buttons]', 20), ('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105)]",130,decorations
75,5,"('frame', '[pen]-[buttons]')","('[frame]-[[pen]-[buttons]]', 45)",105,8,"[('sunflower', 0), ('leaf', 0), ('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[frame]-[[pen]-[buttons]]', 45)]",130,decorations
75,6,"('frame', 'sunflower')","('[frame]-[sunflower]', 25)",105,8,"[('leaf', 0), ('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[frame]-[[pen]-[buttons]]', 45), ('[frame]-[sunflower]', 25)]",130,decorations
75,7,"('[frame]-[[pen]-[buttons]]', '[frame]-[sunflower]')","('[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]', 100)",105,7,"[('leaf', 0), ('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]', 100)]",130,decorations
75,8,"('paint', '[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]')","('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]', 130)",130,7,"[('leaf', 0), ('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]', 130)]",130,decorations
75,9,"('scissors', 'leaf')","('[scissors]-[leaf]', 20)",130,7,"[('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]', 130), ('[scissors]-[leaf]', 20)]",130,decorations
75,10,"('paint', '[scissors]-[leaf]')","('[paint]-[[scissors]-[leaf]]', 35)",130,7,"[('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]', 130), ('[paint]-[[scissors]-[leaf]]', 35)]",130,decorations
75,11,"('frame', '[paint]-[[scissors]-[leaf]]')","('[frame]-[[paint]-[[scissors]-[leaf]]]', 60)",130,7,"[('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]', 130), ('[frame]-[[paint]-[[scissors]-[leaf]]]', 60)]",130,decorations
75,12,"('frame', '[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]')","('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]]', 130)",130,7,"[('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[frame]-[[paint]-[[scissors]-[leaf]]]', 60), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]]', 130)]",130,decorations
75,13,,,130,7,"[('[paint]-[[[scissors]-[thread]]-[[frame]-[wood]]]', 105), ('[frame]-[[paint]-[[scissors]-[leaf]]]', 60), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[sunflower]]]]', 130)]",130,decorations
76,0,"('newspaper', 'mushroom')","('[newspaper]-[mushroom]', 30)",30,8,"[('bark', 0), ('feather', 0), ('sunflower', 0), ('[newspaper]-[mushroom]', 30)]",125,decorations
76,1,"('scissors', '[newspaper]-[mushroom]')","('[scissors]-[[newspaper]-[mushroom]]', 70)",70,8,"[('bark', 0), ('feather', 0), ('sunflower', 0), ('[scissors]-[[newspaper]-[mushroom]]', 70)]",125,decorations
76,2,"('paint', '[scissors]-[[newspaper]-[mushroom]]')","('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100)",100,8,"[('bark', 0), ('feather', 0), ('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100)]",125,decorations
76,3,"('scissors', 'feather')","('[scissors]-[feather]', 20)",100,8,"[('bark', 0), ('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100), ('[scissors]-[feather]', 20)]",125,decorations
76,4,"('paint', '[scissors]-[feather]')","('[paint]-[[scissors]-[feather]]', 35)",100,8,"[('bark', 0), ('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100), ('[paint]-[[scissors]-[feather]]', 35)]",125,decorations
76,5,"('frame', '[paint]-[[scissors]-[feather]]')","('[frame]-[[paint]-[[scissors]-[feather]]]', 60)",100,8,"[('bark', 0), ('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100), ('[frame]-[[paint]-[[scissors]-[feather]]]', 60)]",125,decorations
76,6,"('paint', 'bark')","('[paint]-[bark]', 15)",100,8,"[('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100), ('[frame]-[[paint]-[[scissors]-[feather]]]', 60), ('[paint]-[bark]', 15)]",125,decorations
76,7,"('frame', '[paint]-[bark]')","('[frame]-[[paint]-[bark]]', 40)",100,8,"[('sunflower', 0), ('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', 100), ('[frame]-[[paint]-[[scissors]-[feather]]]', 60), ('[frame]-[[paint]-[bark]]', 40)]",125,decorations
76,8,"('[paint]-[[scissors]-[[newspaper]-[mushroom]]]', '[frame]-[[paint]-[[scissors]-[feather]]]')","('[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]', 125)",125,7,"[('sunflower', 0), ('[frame]-[[paint]-[bark]]', 40), ('[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]', 125)]",125,decorations
76,9,"('scissors', 'sunflower')","('[scissors]-[sunflower]', 20)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]', 125), ('[scissors]-[sunflower]', 20)]",125,decorations
76,10,"('scissors', '[scissors]-[sunflower]')","('[scissors]-[sunflower]', 20)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]', 125), ('[scissors]-[sunflower]', 20)]",125,decorations
76,11,"('scissors', '[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]')","('[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]', 125)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[scissors]-[sunflower]', 20), ('[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]', 125)]",125,decorations
76,12,"('frame', '[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]')","('[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]', 125)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[scissors]-[sunflower]', 20), ('[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]', 125)]",125,decorations
76,13,"('frame', '[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]')","('[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]', 125)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[scissors]-[sunflower]', 20), ('[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]', 125)]",125,decorations
76,14,"('paint', '[scissors]-[sunflower]')","('[paint]-[[scissors]-[sunflower]]', 35)",125,7,"[('[frame]-[[paint]-[bark]]', 40), ('[frame]-[[scissors]-[[[paint]-[[scissors]-[[newspaper]-[mushroom]]]]-[[frame]-[[paint]-[[scissors]-[feather]]]]]]', 125), ('[paint]-[[scissors]-[sunflower]]', 35)]",125,decorations
77,0,"('pen', 'newspaper')","('[pen]-[newspaper]', 20)",20,9,"[('acorn', 0), ('cardboard', 0), ('bark', 0), ('sunflower', 0), ('[pen]-[newspaper]', 20)]",155,decorations
77,1,"('scissors', '[pen]-[newspaper]')","('[scissors]-[[pen]-[newspaper]]', 40)",40,9,"[('acorn', 0), ('cardboard', 0), ('bark', 0), ('sunflower', 0), ('[scissors]-[[pen]-[newspaper]]', 40)]",155,decorations
77,2,"('frame', '[scissors]-[[pen]-[newspaper]]')","('[frame]-[[scissors]-[[pen]-[newspaper]]]', 65)",65,9,"[('acorn', 0), ('cardboard', 0), ('bark', 0), ('sunflower', 0), ('[frame]-[[scissors]-[[pen]-[newspaper]]]', 65)]",155,decorations
77,3,"('sunflower', '[frame]-[[scissors]-[[pen]-[newspaper]]]')","('[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]', 95)",95,8,"[('acorn', 0), ('cardboard', 0), ('bark', 0), ('[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]', 95)]",155,decorations
77,4,"('paint', '[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]')","('[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]', 125)",125,8,"[('acorn', 0), ('cardboard', 0), ('bark', 0), ('[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]', 125)]",155,decorations
77,5,"('frame', 'bark')","('[frame]-[bark]', 25)",125,8,"[('acorn', 0), ('cardboard', 0), ('[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]', 125), ('[frame]-[bark]', 25)]",155,decorations
77,6,"('scissors', '[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]')","('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', 145)",145,8,"[('acorn', 0), ('cardboard', 0), ('[frame]-[bark]', 25), ('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', 145)]",155,decorations
77,7,"('scissors', 'cardboard')","('[scissors]-[cardboard]', 20)",145,8,"[('acorn', 0), ('[frame]-[bark]', 25), ('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', 145), ('[scissors]-[cardboard]', 20)]",155,decorations
77,8,"('frame', '[scissors]-[cardboard]')","('[frame]-[[scissors]-[cardboard]]', 45)",145,8,"[('acorn', 0), ('[frame]-[bark]', 25), ('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', 145), ('[frame]-[[scissors]-[cardboard]]', 45)]",155,decorations
77,9,"('paint', 'acorn')","('[paint]-[acorn]', 15)",145,8,"[('[frame]-[bark]', 25), ('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', 145), ('[frame]-[[scissors]-[cardboard]]', 45), ('[paint]-[acorn]', 15)]",155,decorations
77,10,"('[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]', '[frame]-[[scissors]-[cardboard]]')","('[[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]]-[[frame]-[[scissors]-[cardboard]]]', 155)",155,7,"[('[frame]-[bark]', 25), ('[paint]-[acorn]', 15), ('[[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]]-[[frame]-[[scissors]-[cardboard]]]', 155)]",155,decorations
77,11,,,155,7,"[('[frame]-[bark]', 25), ('[paint]-[acorn]', 15), ('[[scissors]-[[paint]-[[sunflower]-[[frame]-[[scissors]-[[pen]-[newspaper]]]]]]]-[[frame]-[[scissors]-[cardboard]]]', 155)]",155,decorations
78,0,"('pen', 'paper')","('[pen]-[paper]', 20)",20,9,"[('acorn', 0), ('sunflower', 0), ('flower', 0), ('wood', 0), ('[pen]-[paper]', 20)]",120,decorations
78,1,"('sunflower', '[pen]-[paper]')","('[sunflower]-[[pen]-[paper]]', 50)",50,8,"[('acorn', 0), ('flower', 0), ('wood', 0), ('[sunflower]-[[pen]-[paper]]', 50)]",120,decorations
78,2,"('scissors', '[sunflower]-[[pen]-[paper]]')","('[scissors]-[[sunflower]-[[pen]-[paper]]]', 90)",90,8,"[('acorn', 0), ('flower', 0), ('wood', 0), ('[scissors]-[[sunflower]-[[pen]-[paper]]]', 90)]",120,decorations
78,3,"('paint', '[scissors]-[[sunflower]-[[pen]-[paper]]]')","('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120)",120,8,"[('acorn', 0), ('flower', 0), ('wood', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120)]",120,decorations
78,4,"('frame', 'flower')","('[frame]-[flower]', 25)",120,8,"[('acorn', 0), ('wood', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120), ('[frame]-[flower]', 25)]",120,decorations
78,5,"('paint', 'acorn')","('[paint]-[acorn]', 15)",120,8,"[('wood', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120), ('[frame]-[flower]', 25), ('[paint]-[acorn]', 15)]",120,decorations
78,6,"('paint', 'wood')","('[paint]-[wood]', 15)",120,8,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120), ('[frame]-[flower]', 25), ('[paint]-[acorn]', 15), ('[paint]-[wood]', 15)]",120,decorations
78,7,"('frame', '[paint]-[wood]')","('[frame]-[[paint]-[wood]]', 40)",120,8,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120), ('[frame]-[flower]', 25), ('[paint]-[acorn]', 15), ('[frame]-[[paint]-[wood]]', 40)]",120,decorations
78,8,"('[frame]-[flower]', '[frame]-[[paint]-[wood]]')","('[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]', 65)",120,7,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]', 120), ('[paint]-[acorn]', 15), ('[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]', 65)]",120,decorations
78,9,"('scissors', '[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]')","('[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]', 120)",120,7,"[('[paint]-[acorn]', 15), ('[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]', 65), ('[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]', 120)]",120,decorations
78,10,"('frame', '[paint]-[acorn]')","('[frame]-[[paint]-[acorn]]', 40)",120,7,"[('[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]', 65), ('[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]', 120), ('[frame]-[[paint]-[acorn]]', 40)]",120,decorations
78,11,"('frame', '[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]')","('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65)",120,7,"[('[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]', 120), ('[frame]-[[paint]-[acorn]]', 40), ('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65)]",120,decorations
78,12,"('frame', '[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]')","('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65)",120,7,"[('[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]', 120), ('[frame]-[[paint]-[acorn]]', 40), ('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65)]",120,decorations
78,13,"('scissors', '[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]')","('[scissors]-[[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]]', 120)",120,7,"[('[frame]-[[paint]-[acorn]]', 40), ('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65), ('[scissors]-[[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]]', 120)]",120,decorations
78,14,,,120,7,"[('[frame]-[[paint]-[acorn]]', 40), ('[frame]-[[[frame]-[flower]]-[[frame]-[[paint]-[wood]]]]', 65), ('[scissors]-[[scissors]-[[paint]-[[scissors]-[[sunflower]-[[pen]-[paper]]]]]]', 120)]",120,decorations
79,0,"('pen', 'paper')","('[pen]-[paper]', 20)",20,9,"[('mushroom', 0), ('buttons', 0), ('pinecone', 0), ('feather', 0), ('[pen]-[paper]', 20)]",130,decorations
79,1,"('scissors', '[pen]-[paper]')","('[scissors]-[[pen]-[paper]]', 40)",40,9,"[('mushroom', 0), ('buttons', 0), ('pinecone', 0), ('feather', 0), ('[scissors]-[[pen]-[paper]]', 40)]",130,decorations
79,2,"('mushroom', '[scissors]-[[pen]-[paper]]')","('[mushroom]-[[scissors]-[[pen]-[paper]]]', 70)",70,8,"[('buttons', 0), ('pinecone', 0), ('feather', 0), ('[mushroom]-[[scissors]-[[pen]-[paper]]]', 70)]",130,decorations
79,3,"('scissors', '[mushroom]-[[scissors]-[[pen]-[paper]]]')","('[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]', 90)",90,8,"[('buttons', 0), ('pinecone', 0), ('feather', 0), ('[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]', 90)]",130,decorations
79,4,"('paint', '[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]')","('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120)",120,8,"[('buttons', 0), ('pinecone', 0), ('feather', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120)]",130,decorations
79,5,"('pen', 'buttons')","('[pen]-[buttons]', 20)",120,8,"[('pinecone', 0), ('feather', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[pen]-[buttons]', 20)]",130,decorations
79,6,"('frame', '[pen]-[buttons]')","('[frame]-[[pen]-[buttons]]', 45)",120,8,"[('pinecone', 0), ('feather', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[frame]-[[pen]-[buttons]]', 45)]",130,decorations
79,7,"('frame', 'feather')","('[frame]-[feather]', 25)",120,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[frame]-[[pen]-[buttons]]', 45), ('[frame]-[feather]', 25)]",130,decorations
79,8,"('[frame]-[[pen]-[buttons]]', '[frame]-[feather]')","('[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]', 100)",120,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]', 100)]",130,decorations
79,9,"('paint', '[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]')","('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]', 130)",130,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]', 130)]",130,decorations
79,10,"('frame', 'pinecone')","('[frame]-[pinecone]', 25)",130,7,"[('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]', 130), ('[frame]-[pinecone]', 25)]",130,decorations
79,11,"('frame', '[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]')","('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130)",130,7,"[('[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]', 120), ('[frame]-[pinecone]', 25), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130)]",130,decorations
79,12,"('frame', '[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]')","('[frame]-[[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]]', 120)",130,7,"[('[frame]-[pinecone]', 25), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]]', 120)]",130,decorations
79,13,"('frame', '[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]')","('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130)",130,7,"[('[frame]-[pinecone]', 25), ('[frame]-[[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]]', 120), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130)]",130,decorations
79,14,"('scissors', '[frame]-[pinecone]')","('[scissors]-[[frame]-[pinecone]]', -80)",130,7,"[('[frame]-[[paint]-[[scissors]-[[mushroom]-[[scissors]-[[pen]-[paper]]]]]]', 120), ('[frame]-[[paint]-[[[frame]-[[pen]-[buttons]]]-[[frame]-[feather]]]]', 130), ('[scissors]-[[frame]-[pinecone]]', -80)]",130,decorations
80,0,"('ribbon', 'leaf')","('[ribbon]-[leaf]', 30)",30,8,"[('wood', 0), ('pinecone', 0), ('glitter', 0), ('[ribbon]-[leaf]', 30)]",150,decorations
80,1,"('scissors', '[ribbon]-[leaf]')","('[scissors]-[[ribbon]-[leaf]]', 70)",70,8,"[('wood', 0), ('pinecone', 0), ('glitter', 0), ('[scissors]-[[ribbon]-[leaf]]', 70)]",150,decorations
80,2,"('paint', '[scissors]-[[ribbon]-[leaf]]')","('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100)",100,8,"[('wood', 0), ('pinecone', 0), ('glitter', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100)]",150,decorations
80,3,"('pen', 'glitter')","('[pen]-[glitter]', 20)",100,8,"[('wood', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[pen]-[glitter]', 20)]",150,decorations
80,4,"('scissors', '[pen]-[glitter]')","('[scissors]-[[pen]-[glitter]]', 40)",100,8,"[('wood', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[scissors]-[[pen]-[glitter]]', 40)]",150,decorations
80,5,"('frame', '[scissors]-[[pen]-[glitter]]')","('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)",100,8,"[('wood', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[frame]-[[scissors]-[[pen]-[glitter]]]', 65)]",150,decorations
80,6,"('frame', 'wood')","('[frame]-[wood]', 25)",100,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[frame]-[[scissors]-[[pen]-[glitter]]]', 65), ('[frame]-[wood]', 25)]",150,decorations
80,7,"('[frame]-[[scissors]-[[pen]-[glitter]]]', '[frame]-[wood]')","('[[frame]-[[scissors]-[[pen]-[glitter]]]]-[[frame]-[wood]]', 120)",120,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[[frame]-[[scissors]-[[pen]-[glitter]]]]-[[frame]-[wood]]', 120)]",150,decorations
80,8,"('paint', '[[frame]-[[scissors]-[[pen]-[glitter]]]]-[[frame]-[wood]]')","('[paint]-[[[frame]-[[scissors]-[[pen]-[glitter]]]]-[[frame]-[wood]]]', 150)",150,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[paint]-[[[frame]-[[scissors]-[[pen]-[glitter]]]]-[[frame]-[wood]]]', 150)]",150,decorations
